Mes,Tipo Atención,Motivo,Sexo,Edad,Comuna del solicitante
enero,Presencial,Consulta,F,43,CALERA DE TANGO
enero,Presencial,Consulta,F,83,NUNOA
enero,Presencial,Consulta,F,14,LO PRADO
enero,Presencial,Consulta,F,56,LA PINTANA
enero,Presencial,Consulta,M,17,PUNTA ARENAS
enero,Presencial,Consulta,F,13,OSORNO
enero,Presencial,Consulta,M,28,SANTIAGO
enero,Presencial,Consulta,M,46,SAN CARLOS
enero,Presencial,Consulta,M,14,EL BOSQUE
enero,Presencial,Consulta,M,26,CORONEL
enero,Presencial,Consulta,M,39,PUERTO MONTT
enero,Telefónico,Consulta,F,No informa edad,PROVIDENCIA
enero,Presencial,Consulta,F,44,EL BOSQUE
enero,Presencial,Consulta,M,35,CURACAVI
enero,Presencial,Consulta,F,30,PUENTE ALTO
enero,Presencial,Consulta,F,18,PUENTE ALTO
enero,Presencial,Consulta,F,51,COYHAIQUE
enero,Presencial,Consulta,M,37,QUILICURA
enero,Presencial,Consulta,M,58,RECOLETA
enero,Presencial,Consulta,M,27,CURANILAHUE
enero,Presencial,Consulta,M,29,COPIAPO
enero,Presencial,Consulta,M,34,COPIAPO
enero,Presencial,Consulta,F,22,COPIAPO
enero,Presencial,Consulta,F,25,COYHAIQUE
enero,Presencial,Consulta,M,46,LA FLORIDA
enero,Presencial,Consulta,F,49,RECOLETA
enero,Presencial,Consulta,F,63,TALAGANTE
enero,Presencial,Consulta,M,60,COYHAIQUE
enero,Presencial,Consulta,M,33,PUENTE ALTO
enero,Presencial,Consulta,F,39,CONCEPCION
enero,Presencial,Consulta,M,42,MAIPU
enero,Presencial,Consulta,M,9,COYHAIQUE
enero,Presencial,Consulta,M,58,PUDAHUEL
enero,Presencial,Consulta,F,44,OSORNO
enero,Presencial,Consulta,F,22,PUENTE ALTO
enero,Presencial,Consulta,F,25,LA FLORIDA
enero,Presencial,Consulta,M,45,RECOLETA
enero,Presencial,Consulta,M,49,PUENTE ALTO
enero,Presencial,Consulta,F,41,LO PRADO
enero,Telefónico,Consulta,F,77,PELLUHUE
enero,Presencial,Consulta,F,36,CONCHALI
enero,Presencial,Consulta,M,30,EL BOSQUE
enero,Presencial,Consulta,M,33,MAIPU
enero,Presencial,Consulta,M,31,ISLA DE MAIPO
enero,Presencial,Consulta,F,45,PUENTE ALTO
enero,Presencial,Consulta,F,50,CERRO NAVIA
enero,Presencial,Consulta,M,25,LO ESPEJO
enero,Presencial,Consulta,M,34,CONCHALI
enero,Telefónico,Consulta,M,37,QUINTA NORMAL
enero,Presencial,Consulta,F,38,MACUL
enero,Presencial,Consulta,F,42,PUDAHUEL
enero,Presencial,Consulta,M,32,QUINTA NORMAL
enero,Presencial,Consulta,F,70,SANTIAGO
enero,Presencial,Consulta,F,21,RENCA
enero,Presencial,Consulta,M,44,LA FLORIDA
enero,Presencial,Consulta,F,14,LO BARNECHEA
enero,Presencial,Consulta,M,40,PUENTE ALTO
enero,Telefónico,Consulta,M,24,SAN MIGUEL
enero,Presencial,Consulta,M,24,QUILICURA
enero,Presencial,Consulta,M,79,MACUL
enero,Presencial,Consulta,F,85,RECOLETA
enero,Presencial,Consulta,M,32,SANTIAGO
enero,Telefónico,Consulta,F,35,SANTIAGO
enero,Presencial,Consulta,F,54,VITACURA
enero,Presencial,Consulta,F,32,CONCHALI
enero,Presencial,Consulta,F,29,QUILICURA
enero,Presencial,Consulta,M,82,LAS CONDES
enero,Presencial,Consulta,M,63,VALLENAR
enero,Presencial,Consulta,M,67,VINA DEL MAR
enero,Presencial,Consulta,F,58,SAN BERNARDO
enero,Presencial,Consulta,F,22,PUENTE ALTO
enero,Telefónico,Consulta,F,23,RENCA
enero,Presencial,Consulta,M,46,MAIPU
enero,Presencial,Consulta,M,37,CHIGUAYANTE
enero,Telefónico,Consulta,F,27,LAS CONDES
enero,Presencial,Consulta,M,56,PUDAHUEL
enero,Presencial,Consulta,M,52,ISLA DE MAIPO
enero,Presencial,Consulta,F,21,SAN PEDRO DE LA PAZ
enero,Presencial,Consulta,M,17,CANETE
enero,Presencial,Consulta,M,51,AYSEN
enero,Presencial,Consulta,M,29,VALLENAR
enero,Presencial,Consulta,M,29,AYSEN
enero,Presencial,Consulta,M,52,TALCAHUANO
enero,Presencial,Consulta,F,25,MELIPILLA
enero,Presencial,Consulta,M,43,PADRE HURTADO
enero,Presencial,Consulta,M,52,CHIGUAYANTE
enero,Presencial,Consulta,M,40,AYSEN
enero,Presencial,Consulta,F,52,AYSEN
enero,Presencial,Consulta,M,71,MACUL
enero,Telefónico,Consulta,M,55,BUIN
enero,Presencial,Consulta,F,81,ESTACION CENTRAL
enero,BUZON,Sugerencia,M,86,RENCA
enero,BUZON,Reclamo,F,30,LA PINTANA
enero,BUZON,Reclamo,M,19,PENALOLEN
enero,BUZON,Reclamo,M,39,MAIPU
enero,BUZON,Reclamo,M,71,LAS CONDES
enero,Presencial,Consulta,F,47,PROVIDENCIA
enero,BUZON,Felicitación,M,71,LAS CONDES
enero,BUZON,Sugerencia,M,71,LAS CONDES
enero,Presencial,Consulta,F,69,NUNOA
enero,Presencial,Consulta,M,7,SAN PEDRO DE LA PAZ
enero,Presencial,Consulta,M,70,SAN MIGUEL
enero,Presencial,Consulta,M,51,LA PINTANA
enero,Presencial,Consulta,F,4,CONCEPCION
enero,Presencial,Consulta,F,8,MAIPU
enero,Presencial,Consulta,M,57,HUELPEN
enero,Presencial,Consulta,M,55,LO ESPEJO
enero,Presencial,Consulta,M,15,RECOLETA
enero,Presencial,Consulta,F,38,LO PRADO
enero,Presencial,Consulta,F,21,LA CISTERNA
enero,Presencial,Consulta,M,55,ESTACION CENTRAL
enero,Presencial,Consulta,F,34,LA FLORIDA
enero,Presencial,Consulta,M,39,VALPARAISO
enero,Presencial,Consulta,F,35,PEDRO A. CERDA
enero,Presencial,Consulta,F,43,CORONEL
enero,Presencial,Consulta,F,82,PUDAHUEL
enero,Presencial,Consulta,M,46,CORONEL
enero,Presencial,Consulta,F,42,SAN RAMON
enero,Presencial,Consulta,M,68,OSORNO
enero,Presencial,Consulta,M,17,CORONEL
enero,Presencial,Consulta,F,35,SAN JOAQUIN
enero,Presencial,Consulta,F,40,TALCAHUANO
enero,Presencial,Consulta,M,47,LO BARNECHEA
enero,Presencial,Consulta,F,16,PENAFLOR
enero,Presencial,Consulta,M,51,LO PRADO
enero,Presencial,Consulta,F,23,LA PINTANA
enero,Presencial,Consulta,F,47,CONCHALI
enero,Presencial,Consulta,M,28,LA PINTANA
enero,Presencial,Consulta,M,29,SANTIAGO
enero,Telefónico,Consulta,M,38,MELIPILLA
enero,Presencial,Consulta,M,27,PEDRO A. CERDA
enero,Presencial,Consulta,F,53,PENALOLEN
enero,Presencial,Consulta,F,32,PEDRO A. CERDA
enero,Presencial,Consulta,F,34,PROVIDENCIA
enero,Presencial,Consulta,F,26,LAS CONDES
enero,Presencial,Consulta,F,50,SAN JOAQUIN
enero,Telefónico,Consulta,F,34,TALAGANTE
enero,Presencial,Consulta,F,21,FLORIDA
enero,Presencial,Consulta,F,5,PUERTO VARAS
enero,Presencial,Consulta,F,45,SAN MIGUEL
enero,Presencial,Consulta,F,34,LO BARNECHEA
enero,Presencial,Consulta,M,34,OSORNO
enero,Presencial,Consulta,M,38,BUIN
enero,Presencial,Consulta,M,7,PUERTO VARAS
enero,Presencial,Consulta,F,41,LAS CONDES
enero,Presencial,Consulta,M,42,OSORNO
enero,Presencial,Consulta,F,13,LAS CONDES
enero,Presencial,Consulta,M,45,PAINE
enero,Presencial,Consulta,F,33,VITACURA
enero,Presencial,Consulta,M,38,LO BARNECHEA
enero,Presencial,Consulta,M,35,TALAGANTE
enero,Presencial,Consulta,F,39,CERRO NAVIA
enero,Presencial,Consulta,M,55,PEDRO A. CERDA
enero,Presencial,Consulta,M,22,QUINTA NORMAL
enero,Presencial,Consulta,F,46,PUDAHUEL
enero,Presencial,Consulta,M,47,LA FLORIDA
enero,Presencial,Consulta,M,77,PADRE HURTADO
enero,Presencial,Consulta,M,20,LA PINTANA
enero,Presencial,Consulta,M,21,CABRERO
enero,Presencial,Consulta,M,32,LO ESPEJO
enero,Presencial,Consulta,F,59,ISLA DE MAIPO
enero,Presencial,Consulta,M,48,VITACURA
enero,Presencial,Consulta,M,15,PENAFLOR
enero,Presencial,Consulta,F,19,LAS CONDES
enero,Presencial,Consulta,F,25,PUDAHUEL
enero,Presencial,Consulta,M,23,HUECHURABA
enero,Telefónico,Consulta,F,36,LAS CONDES
enero,Presencial,Consulta,F,56,SAN JOAQUIN
enero,Presencial,Consulta,F,32,TOME
enero,Telefónico,Consulta,M,59,CALERA DE TANGO
enero,Presencial,Consulta,M,60,ESTACION CENTRAL
enero,Presencial,Consulta,M,37,CONCEPCION
enero,Presencial,Consulta,F,39,MELIPILLA
enero,Presencial,Consulta,M,38,INDEPENDENCIA
enero,Telefónico,Consulta,F,55,INDEPENDENCIA
enero,Presencial,Consulta,M,31,PUENTE ALTO
enero,Telefónico,Consulta,F,24,LA REINA
enero,Presencial,Consulta,F,9,OSORNO
enero,Presencial,Consulta,M,39,PUENTE ALTO
enero,Presencial,Consulta,F,7,OSORNO
enero,Presencial,Consulta,M,30,MAIPU
enero,Presencial,Consulta,F,54,LAS CONDES
enero,Telefónico,Consulta,F,27,NUNOA
enero,Presencial,Consulta,M,76,SAN JOAQUIN
enero,Presencial,Consulta,M,13,LA FLORIDA
enero,Presencial,Consulta,M,40,BULNES
enero,Presencial,Consulta,M,56,LA FLORIDA
enero,Presencial,Consulta,F,31,EL BOSQUE
enero,Presencial,Consulta,M,16,OSORNO
enero,Presencial,Consulta,F,62,RECOLETA
enero,Presencial,Consulta,M,37,CANETE
enero,Presencial,Consulta,F,21,CANETE
enero,Presencial,Consulta,F,47,LA CISTERNA
enero,Presencial,Consulta,M,23,LA PINTANA
enero,Presencial,Consulta,M,14,LA GRANJA
enero,Presencial,Consulta,F,43,PUDAHUEL
enero,Virtual,Consulta,F,36,PROVIDENCIA
enero,Presencial,Consulta,F,55,ARAUCO
enero,Presencial,Consulta,M,30,LA PINTANA
enero,Presencial,Consulta,M,45,LA PINTANA
enero,Presencial,Consulta,F,53,PUENTE ALTO
enero,Presencial,Consulta,M,30,ARAUCO
enero,Presencial,Consulta,F,26,ARAUCO
enero,Presencial,Consulta,M,23,CHIGUAYANTE
enero,Presencial,Consulta,F,27,LO PRADO
enero,Presencial,Consulta,M,35,RECOLETA
enero,Presencial,Consulta,F,56,RECOLETA
enero,Presencial,Consulta,M,46,LA SERENA
enero,Presencial,Consulta,F,21,QUILICURA
enero,Presencial,Consulta,F,83,ESTACION CENTRAL
enero,Presencial,Consulta,F,45,QUILICURA
enero,Presencial,Consulta,F,32,PUENTE ALTO
enero,Presencial,Consulta,M,52,RECOLETA
enero,Presencial,Consulta,M,57,PUDAHUEL
enero,Presencial,Consulta,M,50,MAIPU
enero,Presencial,Consulta,F,36,CERRO NAVIA
enero,Presencial,Consulta,M,20,PUENTE ALTO
enero,Presencial,Consulta,F,63,EL BOSQUE
enero,Presencial,Consulta,M,31,EL BOSQUE
enero,Presencial,Consulta,M,44,LA PINTANA
enero,Presencial,Consulta,M,41,CONCEPCION
enero,Presencial,Consulta,M,19,LA REINA
enero,Presencial,Consulta,M,60,FUTRONO
enero,Telefónico,Consulta,F,23,TALAGANTE
enero,Presencial,Consulta,M,31,PEDRO A. CERDA
enero,Presencial,Consulta,F,25,CERRO NAVIA
enero,Presencial,Consulta,M,48,MAIPU
enero,Presencial,Consulta,F,15,PUDAHUEL
enero,Presencial,Consulta,M,20,PUENTE ALTO
enero,Presencial,Consulta,M,25,COPIAPO
enero,Presencial,Consulta,F,28,LA GRANJA
enero,Presencial,Consulta,F,51,PUENTE ALTO
enero,Presencial,Consulta,M,41,QUILICURA
enero,Presencial,Consulta,F,26,LA PINTANA
enero,Presencial,Consulta,M,33,PROVIDENCIA
enero,Presencial,Consulta,M,64,COPIAPO
enero,Presencial,Consulta,M,43,SANTIAGO
enero,Presencial,Consulta,M,57,PENALOLEN
enero,Presencial,Consulta,F,46,LA GRANJA
enero,Presencial,Consulta,F,25,PUDAHUEL
enero,Telefónico,Consulta,F,No informa edad,PENAFLOR
enero,Presencial,Consulta,M,48,VITACURA
enero,Presencial,Consulta,M,23,MAIPU
enero,Presencial,Consulta,F,62,VITACURA
enero,Presencial,Consulta,F,44,LO BARNECHEA
enero,Presencial,Consulta,M,15,CHIGUAYANTE
enero,Presencial,Consulta,M,51,CORONEL
enero,Presencial,Consulta,M,46,TALCAHUANO
enero,Presencial,Consulta,M,13,CONCEPCION
enero,Presencial,Consulta,F,29,Seleccione
enero,Presencial,Consulta,M,36,PENCO
enero,Presencial,Consulta,F,27,PAINE
enero,Presencial,Consulta,F,16,SAN PEDRO DE LA PAZ
enero,Presencial,Consulta,F,14,LO PRADO
enero,Telefónico,Consulta,F,33,TALAGANTE
enero,Presencial,Consulta,M,15,SAN PEDRO DE LA PAZ
enero,Presencial,Consulta,F,39,LO ESPEJO
enero,Presencial,Consulta,M,36,RENCA
enero,Telefónico,Consulta,F,43,PENALOLEN
enero,Presencial,Consulta,F,54,QUILICURA
enero,Presencial,Consulta,M,53,HUECHURABA
enero,Presencial,Consulta,F,29,MAIPU
enero,Presencial,Consulta,F,46,CONCHALI
enero,Presencial,Consulta,F,51,QUILICURA
enero,Presencial,Consulta,F,41,CONCHALI
enero,Presencial,Consulta,F,51,INDEPENDENCIA
enero,Presencial,Consulta,M,77,PROVIDENCIA
enero,Presencial,Consulta,M,58,PEDRO A. CERDA
enero,Presencial,Consulta,F,27,PUENTE ALTO
enero,Presencial,Consulta,M,30,CONCHALI
enero,Presencial,Consulta,M,56,RENCA
enero,Presencial,Consulta,F,57,LA FLORIDA
enero,Presencial,Consulta,M,78,PROVIDENCIA
enero,Presencial,Consulta,M,32,LA GRANJA
enero,Presencial,Consulta,M,56,LA GRANJA
enero,Presencial,Consulta,M,25,RENCA
enero,Presencial,Consulta,F,52,RENCA
enero,Presencial,Consulta,M,49,PUENTE ALTO
enero,Presencial,Consulta,M,45,ESTACION CENTRAL
enero,Presencial,Consulta,F,35,HUECHURABA
enero,Presencial,Consulta,M,42,MELIPILLA
enero,Presencial,Consulta,F,43,NUNOA
enero,Presencial,Consulta,M,50,PUENTE ALTO
enero,Presencial,Consulta,M,36,RENCA
enero,Presencial,Consulta,M,23,CONSTITUCION
enero,Presencial,Consulta,F,28,SAN BERNARDO
enero,Presencial,Consulta,F,74,MACUL
enero,Presencial,Consulta,F,47,LAS CONDES
enero,Presencial,Consulta,M,46,BUIN
enero,Presencial,Consulta,M,79,LA CISTERNA
enero,Presencial,Consulta,M,39,LAS CONDES
enero,Presencial,Consulta,M,58,CONCEPCION
enero,Presencial,Consulta,M,42,CHIGUAYANTE
enero,Presencial,Consulta,F,26,LO PRADO
enero,Presencial,Consulta,M,61,EL BOSQUE
enero,Presencial,Consulta,F,21,PENALOLEN
enero,Presencial,Consulta,M,63,MAIPU
enero,Presencial,Consulta,M,54,PENALOLEN
enero,Presencial,Consulta,F,55,SAN PEDRO DE LA PAZ
enero,Presencial,Consulta,M,51,SAN FELIPE
enero,Presencial,Consulta,F,65,SANTIAGO
enero,Presencial,Consulta,F,56,CONSTITUCION
enero,Presencial,Consulta,M,38,ISLA DE MAIPO
enero,Presencial,Consulta,F,52,PUENTE ALTO
enero,Presencial,Consulta,F,24,SAN BERNARDO
enero,Virtual,Consulta,M,19,SAN BERNARDO
enero,Presencial,Consulta,M,51,PENAFLOR
enero,Presencial,Consulta,F,58,SAN BERNARDO
enero,Presencial,Consulta,M,28,SANTIAGO
enero,Presencial,Consulta,F,68,QUINTA NORMAL
enero,Presencial,Consulta,M,42,LA FLORIDA
enero,Presencial,Consulta,M,10,SAN JOSE DE MAIPO
enero,Presencial,Consulta,M,38,ESTACION CENTRAL
enero,Presencial,Consulta,F,12,TALCAHUANO
enero,Presencial,Consulta,F,11,sin indicar
enero,Presencial,Consulta,F,15,PUDAHUEL
enero,Presencial,Consulta,F,14,TALCAHUANO
enero,Presencial,Consulta,M,49,MAIPU
enero,Presencial,Consulta,F,70,MAIPU
enero,Presencial,Consulta,M,49,CORONEL
enero,Presencial,Consulta,M,29,CONCEPCION
enero,Presencial,Consulta,M,13,SAN BERNARDO
enero,Presencial,Consulta,M,21,MAIPU
enero,Presencial,Consulta,M,39,HUELPEN
enero,Presencial,Consulta,F,58,CERRILLOS
enero,Presencial,Consulta,M,17,QUINTA NORMAL
enero,Presencial,Consulta,M,29,CONCEPCION
enero,Presencial,Consulta,M,34,QUILICURA
enero,Presencial,Consulta,F,39,LA GRANJA
enero,Presencial,Consulta,M,29,LAS CONDES
enero,Presencial,Consulta,F,27,PAINE
enero,Presencial,Consulta,M,84,PUNTA ARENAS
enero,Presencial,Consulta,M,58,PUDAHUEL
enero,Presencial,Consulta,M,39,QUILICURA
enero,Presencial,Consulta,M,13,LA REINA
enero,Presencial,Consulta,M,52,PENALOLEN
enero,Presencial,Consulta,F,38,PUENTE ALTO
enero,Presencial,Consulta,M,28,PENALOLEN
enero,Presencial,Consulta,F,3,QUILICURA
enero,Presencial,Consulta,M,26,CORONEL
enero,Presencial,Consulta,M,55,RENCA
enero,Presencial,Consulta,F,21,QUILICURA
enero,Presencial,Consulta,F,41,NUNOA
enero,Presencial,Consulta,F,21,HUELPEN
enero,Presencial,Consulta,M,60,SAN JOAQUIN
enero,Presencial,Consulta,F,29,MAIPU
enero,Presencial,Consulta,F,28,COYHAIQUE
enero,Presencial,Consulta,M,39,LA FLORIDA
enero,Presencial,Consulta,F,39,LA FLORIDA
enero,Presencial,Consulta,F,61,TALCAHUANO
enero,Presencial,Consulta,M,65,PUENTE ALTO
enero,Presencial,Consulta,M,51,QUINTA NORMAL
enero,Presencial,Consulta,M,29,HUELPEN
enero,Presencial,Consulta,F,30,HUECHURABA
enero,Presencial,Consulta,F,47,PUDAHUEL
enero,Presencial,Consulta,M,56,PUENTE ALTO
enero,Presencial,Consulta,F,65,HUELPEN
enero,Presencial,Consulta,F,72,CALERA DE TANGO
enero,Presencial,Consulta,F,43,HUELPEN
enero,Presencial,Consulta,F,3,HUALQUI
enero,Presencial,Consulta,M,73,LA REINA
enero,Presencial,Consulta,F,28,SAN JOAQUIN
enero,Telefónico,Consulta,F,33,CURACAVI
enero,Presencial,Consulta,M,46,CORONEL
enero,Presencial,Consulta,F,31,RECOLETA
enero,Telefónico,Consulta,F,33,SAN MIGUEL
enero,Presencial,Consulta,M,4,COYHAIQUE
enero,Presencial,Consulta,F,55,MAIPU
enero,Presencial,Consulta,M,76,CONCHALI
enero,Presencial,Consulta,M,16,HUECHURABA
enero,Presencial,Consulta,F,39,LA FLORIDA
enero,Presencial,Consulta,F,28,OSORNO
enero,Presencial,Consulta,F,14,CANETE
enero,Presencial,Consulta,M,22,RECOLETA
enero,Presencial,Consulta,F,55,QUILICURA
enero,Presencial,Consulta,F,28,LOS MUERMOS
enero,Presencial,Consulta,M,17,MAIPU
enero,Presencial,Consulta,M,16,MAIPU
enero,Presencial,Consulta,M,51,CERRO NAVIA
enero,Presencial,Consulta,F,22,LA FLORIDA
enero,Presencial,Consulta,M,15,CERRO NAVIA
enero,Presencial,Consulta,M,43,SAN BERNARDO
enero,Presencial,Consulta,M,21,TALCAHUANO
enero,Presencial,Consulta,M,50,COLINA
enero,Presencial,Consulta,F,31,LA FLORIDA
enero,Presencial,Consulta,F,68,HUECHURABA
enero,Presencial,Consulta,F,48,LA GRANJA
enero,Presencial,Consulta,M,19,QUINTA NORMAL
enero,Presencial,Consulta,M,33,PIRQUE
enero,Presencial,Consulta,F,49,RECOLETA
enero,Presencial,Consulta,M,32,PENALOLEN
enero,Presencial,Consulta,M,24,PENALOLEN
enero,Presencial,Consulta,M,60,PROVIDENCIA
enero,Presencial,Consulta,F,40,PUENTE ALTO
enero,Presencial,Consulta,M,41,VITACURA
enero,Presencial,Consulta,F,72,LA REINA
enero,Presencial,Consulta,M,32,MACUL
enero,Presencial,Consulta,M,16,CERRILLOS
enero,Presencial,Consulta,M,34,SANTIAGO
enero,Presencial,Consulta,F,7,ARAUCO
enero,Presencial,Consulta,F,32,RECOLETA
enero,Presencial,Consulta,M,27,SAN PEDRO DE LA PAZ
enero,Presencial,Consulta,F,16,RECOLETA
enero,Presencial,Consulta,M,36,NUNOA
enero,Presencial,Consulta,M,13,PENCO
enero,Presencial,Consulta,F,41,PENALOLEN
enero,Presencial,Consulta,F,60,PUENTE ALTO
enero,Presencial,Consulta,M,60,PUENTE ALTO
enero,Presencial,Consulta,F,53,Seleccione
enero,Presencial,Consulta,M,44,QUILICURA
enero,Presencial,Consulta,F,54,MELIPILLA
enero,Presencial,Consulta,F,22,PEDRO A. CERDA
enero,Presencial,Consulta,M,23,LAMPA
enero,Telefónico,Consulta,F,30,SAN RAMON
enero,Presencial,Consulta,F,48,QUILICURA
enero,Presencial,Consulta,F,25,MACUL
enero,Presencial,Consulta,F,57,PUENTE ALTO
enero,Presencial,Consulta,M,53,RECOLETA
enero,Presencial,Consulta,F,31,LA FLORIDA
enero,Telefónico,Consulta,F,No informa edad,TALAGANTE
enero,Presencial,Consulta,M,49,SAN MIGUEL
enero,Presencial,Consulta,F,36,PEDRO A. CERDA
enero,Presencial,Consulta,M,41,CONCHALI
enero,Presencial,Consulta,F,18,MELIPILLA
enero,Presencial,Consulta,M,46,PENALOLEN
enero,Presencial,Consulta,F,7,RECOLETA
enero,Telefónico,Consulta,F,24,MELIPILLA
enero,Presencial,Consulta,F,32,MELIPILLA
enero,Presencial,Consulta,F,42,MAIPU
enero,Presencial,Consulta,M,81,SANTIAGO
enero,Presencial,Consulta,F,21,SANTIAGO
enero,Presencial,Consulta,M,53,SAN BERNARDO
enero,Telefónico,Consulta,F,21,MELIPILLA
enero,Presencial,Consulta,F,31,MAIPU
enero,Presencial,Consulta,M,39,COLINA
enero,Presencial,Consulta,F,33,MAIPU
enero,Presencial,Consulta,M,29,PUENTE ALTO
enero,Presencial,Consulta,M,44,LO ESPEJO
enero,Presencial,Consulta,F,48,MAIPU
enero,Presencial,Consulta,M,34,PADRE HURTADO
enero,Presencial,Consulta,F,31,PADRE HURTADO
enero,Presencial,Consulta,F,47,CERRILLOS
enero,Presencial,Consulta,M,31,RECOLETA
enero,Presencial,Consulta,F,29,RECOLETA
enero,Presencial,Consulta,M,39,TALCA
enero,Presencial,Consulta,F,48,COLINA
enero,Presencial,Consulta,F,74,MACUL
enero,Presencial,Consulta,F,23,LA PINTANA
enero,Presencial,Consulta,M,28,LA FLORIDA
enero,Presencial,Consulta,M,37,NANCAGUA
enero,Presencial,Consulta,F,20,LO ESPEJO
enero,Presencial,Consulta,M,25,LO ESPEJO
enero,Presencial,Consulta,F,54,COLTAUCO
enero,Presencial,Consulta,M,34,RECOLETA
enero,Presencial,Consulta,M,16,NUNOA
enero,Presencial,Consulta,M,16,NUNOA
enero,Presencial,Consulta,M,24,PICHIDEGUA
enero,Presencial,Consulta,M,15,SAN RAMON
enero,Presencial,Consulta,M,50,CHIGUAYANTE
enero,Presencial,Consulta,M,36,INDEPENDENCIA
enero,Presencial,Consulta,F,49,LO PRADO
enero,Presencial,Consulta,M,41,SAN JOAQUIN
enero,Presencial,Consulta,M,42,VITACURA
enero,Telefónico,Consulta,F,34,PUENTE ALTO
enero,Presencial,Consulta,M,28,LEBU
enero,Presencial,Consulta,M,43,SAN JOAQUIN
enero,Presencial,Consulta,M,18,CONTULMO
enero,Presencial,Consulta,M,18,CONTULMO
enero,Presencial,Consulta,M,33,CANETE
enero,Presencial,Consulta,M,7,CANETE
enero,Telefónico,Consulta,F,25,PENALOLEN
enero,Telefónico,Consulta,F,No informa edad,PROVIDENCIA
enero,Presencial,Consulta,M,39,TOME
enero,Presencial,Consulta,M,49,CORONEL
enero,Presencial,Consulta,M,30,MACUL
enero,Presencial,Consulta,F,55,PROVIDENCIA
enero,Presencial,Consulta,M,46,LAMPA
enero,Presencial,Consulta,M,30,PROVIDENCIA
enero,Presencial,Consulta,M,18,PUENTE ALTO
enero,Virtual,Consulta,F,35,COPIAPO
enero,Virtual,Consulta,F,35,COPIAPO
enero,Presencial,Consulta,M,26,ILLAPEL
enero,Presencial,Consulta,F,30,RENCA
enero,Presencial,Consulta,M,27,CURACAVI
enero,Presencial,Consulta,M,22,SANTIAGO
enero,Presencial,Consulta,M,37,LAS CONDES
enero,Presencial,Consulta,F,50,PUDAHUEL
enero,Presencial,Consulta,M,79,SAN JOAQUIN
enero,Presencial,Consulta,F,27,LA FLORIDA
enero,Presencial,Consulta,M,6,NUNOA
enero,Presencial,Consulta,F,33,PUDAHUEL
enero,Presencial,Consulta,F,39,RECOLETA
enero,Presencial,Consulta,M,39,RECOLETA
enero,Presencial,Consulta,F,35,LA FLORIDA
enero,Presencial,Consulta,M,17,LA PINTANA
enero,Presencial,Consulta,M,53,LO ESPEJO
enero,Presencial,Consulta,M,38,NUNOA
enero,Presencial,Consulta,M,39,LAS CONDES
enero,Presencial,Consulta,F,58,SAN BERNARDO
enero,Presencial,Consulta,M,52,MACUL
enero,Presencial,Consulta,M,15,RECOLETA
enero,Presencial,Consulta,F,3,LA FLORIDA
enero,Presencial,Consulta,M,54,SANTIAGO
enero,Presencial,Consulta,M,13,MELIPILLA
enero,Presencial,Consulta,M,52,LA PINTANA
enero,Presencial,Consulta,M,15,LA FLORIDA
enero,Presencial,Consulta,F,47,MELIPILLA
enero,Presencial,Consulta,M,28,LAMPA
enero,Presencial,Consulta,F,39,CHIGUAYANTE
enero,Presencial,Consulta,F,88,NUNOA
enero,Presencial,Consulta,M,17,MAIPU
enero,Presencial,Consulta,F,26,LO PRADO
enero,Presencial,Consulta,F,40,INDEPENDENCIA
enero,Presencial,Consulta,F,46,CONCHALI
enero,Presencial,Consulta,M,27,SAN ANTONIO
enero,Presencial,Consulta,F,38,RECOLETA
enero,Presencial,Consulta,M,35,LA CISTERNA
enero,Presencial,Consulta,M,26,LA PINTANA
enero,Presencial,Consulta,F,14,LA PINTANA
enero,Presencial,Consulta,M,43,MELIPILLA
enero,Presencial,Consulta,F,29,SAN PEDRO DE LA PAZ
enero,Presencial,Consulta,F,26,LA GRANJA
enero,Presencial,Consulta,M,5,NUNOA
enero,Presencial,Consulta,M,47,PUENTE ALTO
enero,Presencial,Consulta,M,42,MELIPILLA
enero,Presencial,Consulta,F,22,LA FLORIDA
enero,Presencial,Consulta,F,52,RENCA
enero,Presencial,Consulta,F,27,CONCEPCION
enero,Presencial,Consulta,M,56,CONCHALI
enero,Presencial,Consulta,F,28,RENCA
enero,Presencial,Consulta,M,24,PEDRO A. CERDA
enero,Presencial,Consulta,M,63,PUENTE ALTO
enero,Presencial,Consulta,M,36,RENCA
enero,Presencial,Consulta,M,29,MAIPU
enero,Presencial,Consulta,M,39,PROVIDENCIA
enero,Presencial,Consulta,M,26,PUDAHUEL
enero,Presencial,Consulta,M,60,CONCEPCION
enero,Presencial,Consulta,F,12,PUERTO MONTT
enero,Presencial,Consulta,M,63,LA PINTANA
enero,Presencial,Consulta,M,78,PURRANQUE
enero,Presencial,Consulta,F,52,MELIPILLA
enero,Presencial,Consulta,F,34,PUENTE ALTO
enero,Presencial,Consulta,M,57,SANTIAGO
enero,Presencial,Consulta,M,55,OSORNO
enero,Presencial,Consulta,M,26,RECOLETA
